"Country.Region","Date","positive","deaths","recovered","currently_positive","positive_diff","deaths_diff","recovered_diff","roll_avg"
"United Arab Emirates",2020-08-21,66193,370,58296,7527,391,1,143,391.571428571429
"United Arab Emirates",2020-08-22,66617,372,58408,7837,424,2,112,387.857142857143
"United Arab Emirates",2020-08-23,67007,375,58488,8144,390,3,80,382.714285714286
"United Arab Emirates",2020-08-24,67282,376,58582,8324,275,1,94,387
"United Arab Emirates",2020-08-25,67621,377,58754,8490,339,1,172,386.857142857143
"United Arab Emirates",2020-08-26,68020,378,59070,8572,399,1,316,387.285714285714
"United Arab Emirates",2020-08-27,68511,378,59472,8661,491,0,402,383.285714285714
"United Arab Emirates",2020-08-28,68901,379,59861,8661,390,1,389,421.285714285714
"United Arab Emirates",2020-08-29,69328,379,60202,8747,427,0,341,454.857142857143
"United Arab Emirates",2020-08-30,69690,382,60600,8708,362,3,398,502.857142857143
"United Arab Emirates",2020-08-31,70231,384,60931,8916,541,2,331,520.428571428571
"United Arab Emirates",2020-09-01,70805,384,61491,8930,574,0,560,552.142857142857
"United Arab Emirates",2020-09-02,71540,387,62029,9124,735,3,538,591.857142857143
"United Arab Emirates",2020-09-03,72154,387,62668,9099,614,0,639,613.428571428571
"United Arab Emirates",2020-09-04,72766,387,63158,9221,612,0,490,603.285714285714
"United Arab Emirates",2020-09-05,73471,388,63652,9431,705,1,494,613.285714285714
"United Arab Emirates",2020-09-06,73984,388,66095,7501,513,0,2443,634.428571428571
"United Arab Emirates",2020-09-07,74454,390,66533,7531,470,2,438,679.571428571429
"United Arab Emirates",2020-09-08,75098,391,66943,7764,644,1,410,725.142857142857
"United Arab Emirates",2020-09-09,75981,393,67359,8229,883,2,416,768.285714285714
"United Arab Emirates",2020-09-10,76911,398,67945,8568,930,5,586,786.428571428571
"United Arab Emirates",2020-09-11,77842,398,68462,8982,931,0,517,830.285714285714
"United Arab Emirates",2020-09-12,78849,399,68983,9467,1007,1,521,834.571428571429
"United Arab Emirates",2020-09-13,79489,399,69451,9639,640,0,468,828.714285714286
"United Arab Emirates",2020-09-14,80266,399,69981,9886,777,0,530,808.142857142857
"United Arab Emirates",2020-09-15,80940,401,70635,9904,674,2,654,798.714285714286
"United Arab Emirates",2020-09-16,81782,402,71456,9924,842,1,821,770.428571428571
"United Arab Emirates",2020-09-17,82568,402,72117,10049,786,0,661,775.285714285714
"United Arab Emirates",2020-09-18,83433,403,72790,10240,865,1,673,761.285714285714
"United Arab Emirates",2020-09-19,84242,404,73512,10326,809,1,722,786.714285714286
"United Arab Emirates",2020-09-20,84916,404,74273,10239,674,0,761,821.142857142857
"United Arab Emirates",2020-09-21,85595,405,75086,10104,679,1,813,852
"United Arab Emirates",2020-09-22,86447,405,76025,10017,852,0,939,872.428571428571
"United Arab Emirates",2020-09-23,87530,406,76995,10129,1083,1,970,910.857142857143
"United Arab Emirates",2020-09-24,88532,407,77937,10188,1002,1,942,936.142857142857
"United Arab Emirates",2020-09-25,89540,409,78819,10312,1008,2,882,928.571428571429
"United Arab Emirates",2020-09-26,90618,411,79676,10531,1078,2,857,949
"United Arab Emirates",2020-09-27,91469,412,80544,10513,851,1,868,951.428571428571
"United Arab Emirates",2020-09-28,92095,413,81462,10220,626,1,918,973.714285714286
"United Arab Emirates",2020-09-29,93090,416,82538,10136,995,3,1076,998.428571428571
"United Arab Emirates",2020-09-30,94190,419,83724,10047,1100,3,1186,1020.28571428571
"United Arab Emirates",2020-10-01,95348,421,84903,10024,1158,2,1179,1047.42857142857
"United Arab Emirates",2020-10-02,96529,424,86071,10034,1181,3,1168,1091.14285714286
"United Arab Emirates",2020-10-03,97760,426,87122,10212,1231,2,1051,1100.57142857143
"United Arab Emirates",2020-10-04,98801,426,88123,10252,1041,0,1001,1092.85714285714
"United Arab Emirates",2020-10-05,99733,429,89410,9894,932,3,1287,1083
"United Arab Emirates",2020-10-06,100794,435,90556,9803,1061,6,1146,1067.85714285714
"United Arab Emirates",2020-10-07,101840,436,91710,9694,1046,1,1154,1053.28571428571
"United Arab Emirates",2020-10-08,102929,438,93479,9012,1089,2,1769,1061.14285714286
"United Arab Emirates",2020-10-09,104004,442,94903,8659,1075,4,1424,1080
"United Arab Emirates",2020-10-10,105133,443,95973,8717,1129,1,1070,1116.28571428571
"United Arab Emirates",2020-10-11,106229,445,97284,8500,1096,2,1311,1171.28571428571
"United Arab Emirates",2020-10-12,107293,446,98555,8292,1064,1,1271,1215.42857142857
"United Arab Emirates",2020-10-13,108608,448,100007,8153,1315,2,1452,1263.57142857143
"United Arab Emirates",2020-10-14,110039,450,101659,7930,1431,2,1652,1322
"United Arab Emirates",2020-10-15,111437,452,103325,7660,1398,2,1666,1339
"United Arab Emirates",2020-10-16,112849,455,104943,7451,1412,3,1618,1317.71428571429
"United Arab Emirates",2020-10-17,114387,459,106354,7574,1538,4,1411,1283.71428571429
"United Arab Emirates",2020-10-18,115602,463,107516,7623,1215,4,1162,1299
"United Arab Emirates",2020-10-19,116517,466,108811,7240,915,3,1295,1324.71428571429
"United Arab Emirates",2020-10-20,117594,470,110313,6811,1077,4,1502,1346.28571428571
"United Arab Emirates",2020-10-21,119132,472,111814,6846,1538,2,1501,1339.57142857143
"United Arab Emirates",2020-10-22,120710,474,113364,6872,1578,2,1550,1360.14285714286
"United Arab Emirates",2020-10-23,122273,475,115068,6730,1563,1,1704,1388.14285714286
"United Arab Emirates",2020-10-24,123764,475,116894,6395,1491,0,1826,1432.85714285714
"United Arab Emirates",2020-10-25,125123,477,118931,5715,1359,2,2037,1413.14285714286
"United Arab Emirates",2020-10-26,126234,480,120750,5004,1111,3,1819,1375.14285714286
"United Arab Emirates",2020-10-27,127624,482,122458,4684,1390,2,1708,1319.28571428571
"United Arab Emirates",2020-10-28,129024,485,124647,3892,1400,3,2189,1266.42857142857
"United Arab Emirates",2020-10-29,130336,488,126147,3701,1312,3,1500,1254.85714285714
"United Arab Emirates",2020-10-30,131508,490,127607,3411,1172,2,1460,1272.42857142857
"United Arab Emirates",2020-10-31,132629,495,128902,3232,1121,5,1295,1217.85714285714
"United Arab Emirates",2020-11-01,133907,496,130508,2903,1278,1,1606,1183.71428571429
"United Arab Emirates",2020-11-02,135141,497,132024,2620,1234,1,1516,1180.42857142857
"United Arab Emirates",2020-11-03,136149,503,133490,2156,1008,6,1466,1197.57142857143
"United Arab Emirates",2020-11-04,137310,505,134983,1822,1161,2,1493,1200.42857142857
"United Arab Emirates",2020-11-05,138599,508,136118,1973,1289,3,1135,1176.57142857143
"United Arab Emirates",2020-11-06,139891,510,136936,2445,1292,2,818,1164
"United Arab Emirates",2020-11-07,141032,514,137608,2910,1141,4,672,1176.57142857143
"United Arab Emirates",2020-11-08,142143,514,138291,3338,1111,0,683,1184.14285714286
"United Arab Emirates",2020-11-09,143289,515,138959,3815,1146,1,668,1162.28571428571
"United Arab Emirates",2020-11-10,144385,518,139701,4166,1096,3,742,1152.85714285714
"United Arab Emirates",2020-11-11,145599,520,140442,4637,1214,2,741,1157.57142857143
"United Arab Emirates",2020-11-12,146735,523,141215,4997,1136,3,773,1171.71428571429
"United Arab Emirates",2020-11-13,147961,528,141883,5550,1226,5,668,1180.71428571429
"United Arab Emirates",2020-11-14,149135,528,142561,6046,1174,0,678,1203.42857142857
"United Arab Emirates",2020-11-15,150345,530,143252,6563,1210,2,691,1214.57142857143
"United Arab Emirates",2020-11-16,151554,534,143932,7088,1209,4,680,1217
"United Arab Emirates",2020-11-17,152809,538,144647,7624,1255,4,715,1223.14285714286
"United Arab Emirates",2020-11-18,154101,542,145537,8022,1292,4,890,1235.71428571429
"United Arab Emirates",2020-11-19,155254,544,146469,8241,1153,2,932,1235
"United Arab Emirates",2020-11-20,156523,547,147309,8667,1269,3,840,1214.42857142857
"United Arab Emirates",2020-11-21,157785,548,148080,9157,1262,1,771,1222.28571428571
"United Arab Emirates",2020-11-22,158990,552,148871,9567,1205,4,791,1223
"United Arab Emirates",2020-11-23,160055,554,149578,9923,1065,2,707,1244.71428571429
"United Arab Emirates",2020-11-24,161365,559,150261,10545,1310,5,683,1246.71428571429
"United Arab Emirates",2020-11-25,162662,563,151044,11055,1297,4,783,1245.28571428571
"United Arab Emirates",2020-11-26,163967,564,151870,11533,1305,1,826,1251.85714285714
"United Arab Emirates",2020-11-27,165250,567,152708,11975,1283,3,838,1257.85714285714
"United Arab Emirates",2020-11-28,166502,569,153449,12484,1252,2,741,1254.85714285714
"United Arab Emirates",2020-11-29,167753,570,154185,12998,1251,1,736,1253.14285714286
"United Arab Emirates",2020-11-30,168860,572,154899,13389,1107,2,714,1254.85714285714
"United Arab Emirates",2020-12-01,170149,576,155667,13906,1289,4,768,1258.85714285714
"United Arab Emirates",2020-12-02,171434,580,156380,14474,1285,4,713,1253.42857142857
"United Arab Emirates",2020-12-03,172751,585,157035,15131,1317,5,655,1239.42857142857
"United Arab Emirates",2020-12-04,174062,586,157828,15648,1311,1,793,1245.28571428571
"United Arab Emirates",2020-12-05,175276,589,158498,16189,1214,3,670,1241.14285714286
"United Arab Emirates",2020-12-06,176429,592,159132,16705,1153,3,634,1245.14285714286
"United Arab Emirates",2020-12-07,177577,594,159711,17272,1148,2,579,1236.28571428571
"United Arab Emirates",2020-12-08,178837,596,160295,17946,1260,2,584,1219.85714285714
"United Arab Emirates",2020-12-09,180150,598,161084,18468,1313,2,789,NA
"United Arab Emirates",2020-12-10,181405,602,161741,19062,1255,4,657,NA
"United Arab Emirates",2020-12-11,182601,607,162435,19559,1196,5,694,NA
"United Kingdom",2020-01-22,0,0,0,0,0,0,0,NA
"United Kingdom",2020-01-23,0,0,0,0,0,0,0,NA
"United Kingdom",2020-01-24,0,0,0,0,0,0,0,NA
"United Kingdom",2020-01-25,0,0,0,0,0,0,0,0
"United Kingdom",2020-01-26,0,0,0,0,0,0,0,0
"United Kingdom",2020-01-27,0,0,0,0,0,0,0,0
"United Kingdom",2020-01-28,0,0,0,0,0,0,0,0.285714285714286
"United Kingdom",2020-01-29,0,0,0,0,0,0,0,0.285714285714286
"United Kingdom",2020-01-30,0,0,0,0,0,0,0,0.285714285714286
"United Kingdom",2020-01-31,2,0,0,2,2,0,0,1.14285714285714
"United Kingdom",2020-02-01,2,0,0,2,0,0,0,1.14285714285714
"United Kingdom",2020-02-02,2,0,0,2,0,0,0,1.28571428571429
"United Kingdom",2020-02-03,8,0,0,8,6,0,0,1.28571428571429
"United Kingdom",2020-02-04,8,0,0,8,0,0,0,1
"United Kingdom",2020-02-05,9,0,0,9,1,0,0,1.57142857142857
"United Kingdom",2020-02-06,9,0,0,9,0,0,0,1.71428571428571
"United Kingdom",2020-02-07,9,0,0,9,0,0,0,0.857142857142857
"United Kingdom",2020-02-08,13,0,0,13,4,0,0,1
"United Kingdom",2020-02-09,14,0,0,14,1,0,0,1
"United Kingdom",2020-02-10,14,0,0,14,0,0,0,1.14285714285714
"United Kingdom",2020-02-11,15,0,0,15,1,0,0,1.28571428571429
"United Kingdom",2020-02-12,16,0,1,15,1,0,1,0.714285714285714
"United Kingdom",2020-02-13,17,0,1,16,1,0,0,0.571428571428571
"United Kingdom",2020-02-14,18,0,1,17,1,0,0,0.714285714285714
"United Kingdom",2020-02-15,18,0,1,17,0,0,0,0.571428571428571
"United Kingdom",2020-02-16,18,0,8,10,0,0,7,0.571428571428571
"United Kingdom",2020-02-17,19,0,8,11,1,0,0,0.714285714285714
"United Kingdom",2020-02-18,19,0,8,11,0,0,0,0.714285714285714
"United Kingdom",2020-02-19,20,0,8,12,1,0,0,0.714285714285714
"United Kingdom",2020-02-20,22,0,8,14,2,0,0,1.42857142857143
"United Kingdom",2020-02-21,23,0,8,15,1,0,0,1.57142857142857
"United Kingdom",2020-02-22,23,0,8,15,0,0,0,2.14285714285714
"United Kingdom",2020-02-23,28,0,8,20,5,0,0,2.42857142857143
"United Kingdom",2020-02-24,30,0,8,22,2,0,0,3.14285714285714
"United Kingdom",2020-02-25,34,0,8,26,4,0,0,4.71428571428571
"United Kingdom",2020-02-26,37,0,8,29,3,0,0,5.42857142857143
"United Kingdom",2020-02-27,44,0,8,36,7,0,0,9.42857142857143
"United Kingdom",2020-02-28,56,0,8,48,12,0,0,14.8571428571429
"United Kingdom",2020-02-29,61,0,8,53,5,0,0,22.1428571428571
"United Kingdom",2020-03-01,94,0,8,86,33,0,0,29.7142857142857
"United Kingdom",2020-03-02,134,0,8,126,40,0,0,35.7142857142857
"United Kingdom",2020-03-03,189,0,8,181,55,0,0,45.2857142857143
"United Kingdom",2020-03-04,245,0,8,237,56,0,0,52.4285714285714
"United Kingdom",2020-03-05,294,0,8,286,49,0,0,55.4285714285714
"United Kingdom",2020-03-06,373,1,8,364,79,1,0,70.7142857142857
"United Kingdom",2020-03-07,428,2,18,408,55,1,10,99.7142857142857
"United Kingdom",2020-03-08,482,2,18,462,54,0,0,150.428571428571
"United Kingdom",2020-03-09,629,3,18,608,147,1,0,213.285714285714
"United Kingdom",2020-03-10,887,7,18,862,258,4,0,270.428571428571
"United Kingdom",2020-03-11,1298,7,18,1273,411,0,0,314.571428571429
"United Kingdom",2020-03-12,1787,9,18,1760,489,2,0,370
"United Kingdom",2020-03-13,2266,10,18,2238,479,1,0,436.428571428571
"United Kingdom",2020-03-14,2630,29,18,2583,364,19,0,509.285714285714
"United Kingdom",2020-03-15,3072,43,18,3011,442,14,0,593.285714285714
"United Kingdom",2020-03-16,3684,65,20,3599,612,22,2,674.142857142857
"United Kingdom",2020-03-17,4452,82,52,4318,768,17,32,784.857142857143
"United Kingdom",2020-03-18,5451,116,65,5270,999,34,13,903.857142857143
"United Kingdom",2020-03-19,6506,162,65,6279,1055,46,0,1037.28571428571
"United Kingdom",2020-03-20,7760,194,65,7501,1254,32,0,1283.42857142857
"United Kingdom",2020-03-21,8957,252,65,8640,1197,58,0,1512.42857142857
"United Kingdom",2020-03-22,10333,288,65,9980,1376,36,0,1754.42857142857
"United Kingdom",2020-03-23,12668,364,65,12239,2335,76,0,2044.28571428571
"United Kingdom",2020-03-24,15039,512,135,14392,2371,148,70,2322.42857142857
"United Kingdom",2020-03-25,17732,703,135,16894,2693,191,0,2554.57142857143
"United Kingdom",2020-03-26,20816,884,135,19797,3084,181,0,2766.14285714286
"United Kingdom",2020-03-27,24017,1172,135,22710,3201,288,0,3043
"United Kingdom",2020-03-28,26839,1464,135,25240,2822,292,0,3349.28571428571
"United Kingdom",2020-03-29,29696,1676,135,27885,2857,212,0,3666.57142857143
"United Kingdom",2020-03-30,33969,2050,135,31784,4273,374,0,3921
"United Kingdom",2020-03-31,38484,2453,135,35896,4515,403,0,4165.85714285714
"United Kingdom",2020-04-01,43398,3125,135,40138,4914,672,0,4337
"United Kingdom",2020-04-02,48263,3782,135,44346,4865,657,0,4442.28571428571
"United Kingdom",2020-04-03,53178,4518,135,48525,4915,736,0,4585.42857142857
"United Kingdom",2020-04-04,57198,5274,135,51789,4020,756,0,4719
"United Kingdom",2020-04-05,60792,5873,135,54784,3594,599,0,4749.71428571429
"United Kingdom",2020-04-06,66067,6440,135,59492,5275,567,0,4747.85714285714
"United Kingdom",2020-04-07,71517,7545,135,63837,5450,1105,0,4662.14285714286
"United Kingdom",2020-04-08,76646,8575,135,67936,5129,1030,0,4598.85714285714
"United Kingdom",2020-04-09,81498,9691,135,71672,4852,1116,0,4584.71428571429
"United Kingdom",2020-04-10,85813,10813,344,74656,4315,1122,209,4428.71428571429
"United Kingdom",2020-04-11,89390,11656,344,77390,3577,843,0,4268
"United Kingdom",2020-04-12,92885,12313,344,80228,3495,657,0,4258.85714285714
"United Kingdom",2020-04-13,97068,13037,0,84031,4183,724,-344,4322.57142857143
"United Kingdom",2020-04-14,101393,14113,0,87280,4325,1076,0,4415.42857142857
"United Kingdom",2020-04-15,106458,14993,0,91465,5065,880,0,4578.14285714286
"United Kingdom",2020-04-16,111756,16029,0,95727,5298,1036,0,4629.14285714286
"United Kingdom",2020-04-17,116721,16942,0,99779,4965,913,0,4725.57142857143
"United Kingdom",2020-04-18,121437,18047,0,103390,4716,1105,0,4787.71428571429
"United Kingdom",2020-04-19,125289,18479,0,106810,3852,432,0,4848.42857142857
"United Kingdom",2020-04-20,130147,19049,0,111098,4858,570,0,4826.28571428571
"United Kingdom",2020-04-21,134907,20273,0,114634,4760,1224,0,4827.42857142857
"United Kingdom",2020-04-22,140397,21120,0,119277,5490,847,0,4689.14285714286
"United Kingdom",2020-04-23,145540,21802,0,123738,5143,682,0,4634.28571428571
"United Kingdom",2020-04-24,150513,22812,0,127701,4973,1010,0,4612
"United Kingdom",2020-04-25,154261,23627,0,130634,3748,815,0,4606.42857142857
"United Kingdom",2020-04-26,157729,23991,0,133738,3468,364,0,4598.57142857143
"United Kingdom",2020-04-27,162431,24311,0,138120,4702,320,0,4571.85714285714
"United Kingdom",2020-04-28,167152,25280,0,141872,4721,969,0,4536.71428571429
"United Kingdom",2020-04-29,172587,26049,0,146538,5435,769,0,4461.42857142857
"United Kingdom",2020-04-30,177543,26683,0,150860,4956,634,0,4390.85714285714
"United Kingdom",2020-05-01,182270,27381,0,154889,4727,698,0,4201.71428571429
"United Kingdom",2020-05-02,185491,27965,0,157526,3221,584,0,4053.57142857143
"United Kingdom",2020-05-03,188465,28218,0,160247,2974,253,0,3824.42857142857
"United Kingdom",2020-05-04,191843,28490,0,163353,3378,272,0,3654.57142857143
"United Kingdom",2020-05-05,195527,29216,0,166311,3684,726,0,3414.85714285714
"United Kingdom",2020-05-06,199358,29863,0,169495,3831,647,0,3261.85714285714
"United Kingdom",2020-05-07,203125,30321,0,172804,3767,458,0,3168.57142857143
"United Kingdom",2020-05-08,206174,30900,0,175274,3049,579,0,3197.85714285714
"United Kingdom",2020-05-09,208324,31175,0,177149,2150,275,0,3155.71428571429
"United Kingdom",2020-05-10,210645,31392,0,179253,2321,217,0,3079.57142857143
"United Kingdom",2020-05-11,214228,31579,0,182649,3583,187,0,2914.14285714286
"United Kingdom",2020-05-12,217617,32193,0,185424,3389,614,0,2838.14285714286
"United Kingdom",2020-05-13,220915,32640,0,188275,3298,447,0,2826
"United Kingdom",2020-05-14,223524,32992,0,190532,2609,352,0,2755.28571428571
"United Kingdom",2020-05-15,226041,33342,0,192699,2517,350,0,2611.14285714286
"United Kingdom",2020-05-16,228106,33753,0,194353,2065,411,0,2561.42857142857
"United Kingdom",2020-05-17,229932,33820,0,196112,1826,67,0,2476.85714285714
"United Kingdom",2020-05-18,232506,33966,0,198540,2574,146,0,2467.28571428571
"United Kingdom",2020-05-19,235547,34466,0,201081,3041,500,0,2397.71428571429
"United Kingdom",2020-05-20,238253,34794,0,203459,2706,328,0,2318
"United Kingdom",2020-05-21,240795,35067,0,205728,2542,273,0,2249.71428571429
"United Kingdom",2020-05-22,242825,35358,0,207467,2030,291,0,2111.57142857143
"United Kingdom",2020-05-23,244332,35578,0,208754,1507,220,0,1912.85714285714
"United Kingdom",2020-05-24,245680,35957,0,209723,1348,379,0,1783.71428571429
"United Kingdom",2020-05-25,247287,36061,0,211226,1607,104,0,1668.28571428571
"United Kingdom",2020-05-26,248937,36192,0,212745,1650,131,0,1593.14285714286
"United Kingdom",2020-05-27,250739,36614,0,214125,1802,422,0,1534.85714285714
"United Kingdom",2020-05-28,252473,36957,0,215516,1734,343,0,1495
"United Kingdom",2020-05-29,253977,37231,0,216746,1504,274,0,1470.28571428571
"United Kingdom",2020-05-30,255076,37385,0,217691,1099,154,0,1444.14285714286
"United Kingdom",2020-05-31,256145,37445,0,218700,1069,60,0,1378.42857142857
"United Kingdom",2020-06-01,257579,37531,0,220048,1434,86,0,1307
"United Kingdom",2020-06-02,259046,37780,0,221266,1467,249,0,1250
"United Kingdom",2020-06-03,260388,38034,0,222354,1342,254,0,1206
"United Kingdom",2020-06-04,261622,38164,0,223458,1234,130,0,1155.71428571429
"United Kingdom",2020-06-05,262727,38422,0,224305,1105,258,0,1106
"United Kingdom",2020-06-06,263518,38565,0,224953,791,143,0,1061.14285714286
"United Kingdom",2020-06-07,264235,38619,0,225616,717,54,0,1038.28571428571
"United Kingdom",2020-06-08,265321,38666,0,226655,1086,47,0,1005
"United Kingdom",2020-06-09,266474,38861,0,227613,1153,195,0,997.571428571429
